Oyster Bay - OYB,,,Data missing from 2003 - day 163 1000 to 176 1000,,,,,,,,,,,,,,
,,,Data missing from 2007 -  day 229 to day 257,,,,,,,,,,,,,,
Column Headings applicable to the hourly data output ID 60,,,,,,,,,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,,
ID,Year,Day,Hour,Mean,Mean,Mean,Total,Mean,Min,Mean,Min,Mean,Mean,Mean,Total,GDD,GDD
,,,,Temp,RH,LeafWetness,Rain,Grass Temp,Grass Temp,Soil Temp,Soil Temp,Solar Rad,Wind Speed,Wind Dir,PET,>10,1-Sep
,,,,°C,%,%,mm,°C,°C,°C,°C,W/m2,m/sec,deg N,mm,,
60,2018,218,200,9.27,96,94.2,0.4,6.719,6.662,8.32,8.3,0,0.407,242.7,0,,
60,2018,218,300,9.26,96.1,94.4,0.2,6.428,6.428,8.33,8.32,0,0.294,239.3,0,,
60,2018,218,400,9.13,96.1,95.3,1.6,6.472,6.397,8.34,8.33,0,0.101,234.1,0,,
60,2018,218,500,9.05,96.2,95.5,1.2,6.546,6.363,8.35,8.34,0,0.264,231.6,0,,
60,2018,218,600,9.17,96.3,95.7,1.2,6.654,6.546,8.36,8.35,0,0.355,228.8,0,,
60,2018,218,700,9.21,96.4,95.7,0.4,6.737,6.654,8.36,8.36,0,1.262,242.9,0,,
60,2018,218,800,9.24,96.4,95.4,0.4,6.837,6.713,8.37,8.36,2.152,1.491,243.3,0,,
60,2018,218,900,9.52,96.2,95.5,0,7.66,6.837,8.38,8.37,42.83,1.982,240.2,0.013,,
60,2018,218,1000,10.3,93.8,88.9,0,9.13,7.66,8.39,8.38,77.7,2.204,246,0.032,,
60,2018,218,1100,11.3,90.2,41.83,0,10.03,9.13,8.42,8.39,186.2,1.967,253.4,0.08,,
60,2018,218,1200,11.91,88.1,25.38,0,11.24,9.71,8.46,8.42,160.2,1.688,252.1,0.078,,
60,2018,218,1300,13.18,85.2,24.78,0.2,12.16,11.24,8.51,8.46,301.4,1.355,254.3,0.137,,
60,2018,218,1400,14.62,77.4,0.015,0,15.13,12.16,8.59,8.51,293.2,0.367,288.1,0.144,,
60,2018,218,1500,15.74,73.4,0,0,12.09,12.09,8.67,8.59,320.9,0.376,328.2,0.147,,
60,2018,218,1600,15.19,72.5,0.001,0,10.42,10.42,8.77,8.67,185.9,0.808,18.88,0.084,,
60,2018,218,1700,14.02,81.1,0.126,0,9.82,9.71,8.87,8.77,113.5,1.386,33.73,0.039,,
60,2018,218,1800,12.26,87.6,1.796,0,6.966,6.966,8.95,8.87,30.57,1.669,43.07,0,,
60,2018,218,1900,10.36,92.9,26.46,0,5.29,5.29,8.99,8.95,0.075,0.792,61.79,0,,
60,2018,218,2000,9.03,94.2,63.99,0,4.156,4.009,9.02,8.99,0,0.046,128.6,0,,
60,2018,218,2100,8.55,95.3,75.5,0,4.878,4.156,9,9,0,0.021,173.9,0,,
60,2018,218,2200,8.44,95.6,82.3,0,4.811,3.645,8.96,8.96,0,0.004,183.9,0,,
60,2018,218,2300,8.74,96.2,88.3,0,6.238,4.811,8.91,8.91,0,0.009,273,0,,
60,2018,218,2400,8.93,96.1,92.3,0,4.014,4.014,8.86,8.86,0,0.098,241.5,0,,
60,2018,219,100,7.71,96.2,98.5,0,4.684,3.325,8.82,8.82,0,0.197,234.2,0,,
60,2018,219,200,7.87,96.4,100.2,0,5.555,3.482,8.77,8.77,0,0.338,217.8,0,,
60,2018,219,300,8.31,96.6,100.6,0,4.316,3.841,8.73,8.73,0,0.728,262.5,0,,
60,2018,219,400,6.964,96.2,100.3,0,1.631,1.631,8.69,8.69,0,0.055,226.6,0,,
60,2018,219,500,5.776,96.3,100.2,0,2.482,1.348,8.64,8.64,0,0.354,254.7,0,,
60,2018,219,600,6.127,96.4,100.3,0,2.252,1.999,8.57,8.57,0,0.491,272,0,,
60,2018,219,700,5.838,96.3,100.3,0,2.387,2.014,8.5,8.5,0,1.152,232.6,0,,
60,2018,219,800,4.586,96.2,100.1,0,1.646,1.646,8.44,8.44,14.09,0.493,231.1,0,,
60,2018,219,900,5.626,96,100.2,0,4.95,1.646,8.37,8.37,137.8,0.712,223.9,0.029,,
60,2018,219,1000,8.89,88.2,75.6,0,8.31,4.95,8.3,8.3,259.6,1.386,215.9,0.084,,
60,2018,219,1100,11.24,77.8,0.055,0,9.79,7.76,8.27,8.27,358.7,1.975,231.2,0.142,,
60,2018,219,1200,13,71.3,0.027,0,9.37,9.37,8.27,8.26,325.8,1.223,261.9,0.155,,
60,2018,219,1300,12.43,74.6,0.101,0,9.3,9.3,8.3,8.27,168.2,0.963,277.8,0.093,,
60,2018,219,1400,12.94,73.6,0.127,0,9.94,9.3,8.36,8.3,186.3,1.654,265.7,0.105,,
60,2018,219,1500,13.41,71.4,0.1,0,10.04,9.85,8.43,8.36,138.2,0.651,281,0.078,,
60,2018,219,1600,13.64,70.5,0.329,0,10.5,9.8,8.5,8.43,112.7,0.151,301.7,0.054,,
60,2018,219,1700,13.51,71.1,0.391,0,8.73,8.73,8.57,8.5,64.13,0.036,331.3,0.021,,
60,2018,219,1800,12.2,80.5,0.48,0,6.649,6.649,8.63,8.57,10.22,0.139,324.5,0,,
60,2018,219,1900,10.58,86.4,1.848,0,5.004,5.004,8.68,8.63,0,0.026,310.1,0,,
60,2018,219,2000,9.59,88.3,3.947,0,6.208,4.903,8.71,8.68,0,0.167,345.6,0,,
60,2018,219,2100,11.46,73.4,0.144,0,6.645,6.208,8.71,8.71,0,0.177,253.8,0,,
60,2018,219,2200,11.75,70.5,0.053,0,4.99,4.99,8.7,8.7,0,0.913,216.3,0,,
60,2018,219,2300,11.12,71.5,0.082,0,5.758,4.757,8.7,8.7,0,0.945,235.5,0,,
60,2018,219,2400,11.32,69.34,0.057,0,6.004,5.758,8.69,8.69,0,1.021,214.2,0.001,,
60,2018,220,100,11.28,69.24,0.05,0,5.302,5.302,8.68,8.68,0,1.102,219.6,0.002,,
60,2018,220,200,11.62,68.31,0.153,0,6.21,5.302,8.67,8.67,0,1.137,237.2,0.003,,
60,2018,220,300,11.34,72.7,19.08,0,5.961,5.961,8.66,8.66,0,0.31,329.8,0,,
60,2018,220,400,10.71,78.8,2.495,0,6.304,5.957,8.66,8.66,0,0.396,82.4,0,,
60,2018,220,500,10.8,77.1,6.759,0,6.329,6.227,8.65,8.65,0,0.709,198.3,0,,
60,2018,220,600,11.7,71.9,0.616,0,6.374,6.329,8.65,8.65,0,0.921,199.7,0,,
60,2018,220,700,12.29,68.32,4.949,0,6.263,6.263,8.65,8.65,0.028,1.288,348.9,0.004,,
60,2018,220,800,11.74,71.9,34.7,0.2,6.697,6.263,8.65,8.65,1.671,0.21,15.53,0,,
60,2018,220,900,11.64,76.5,96.9,0,8.18,6.697,8.66,8.65,36.29,0.946,299.3,0.017,,
60,2018,220,1000,12.14,77,18.17,0.6,8.3,8.06,8.67,8.66,56.37,0.397,83.6,0.027,,
60,2018,220,1100,11.71,85,97.9,0.4,9.3,8.3,8.7,8.67,84,0.581,95.5,0.041,,
60,2018,220,1200,11.8,88,99.9,0.6,9.22,9.22,8.72,8.7,77.4,0.615,64.71,0.037,,
60,2018,220,1300,11.67,87.6,93.6,3.2,9.83,8.72,8.76,8.72,71.7,0.56,21.63,0.033,,
60,2018,220,1400,11.52,89.9,92.3,4,9.46,8.96,8.82,8.76,68.16,0.919,71.8,0.031,,
60,2018,220,1500,11.55,91.7,91.7,2.4,9.48,8.74,8.88,8.82,57.13,1.557,84.1,0.026,,
60,2018,220,1600,13.43,75.1,98.1,0.8,8.49,8.49,8.95,8.88,73.8,3.384,333.9,0.068,,
60,2018,220,1700,11.86,84.5,84.3,3,8,8,9.01,8.95,22.55,3.007,340,0.026,,
60,2018,220,1800,11.06,88.2,85.4,1.6,7.36,7.36,9.07,9.01,7.44,0.546,267.3,0,,
60,2018,220,1900,10.21,92.2,90,0,6.636,6.636,9.11,9.07,0,0.409,133.6,0,,
60,2018,220,2000,10.02,92.4,91.9,0,6.953,6.526,9.13,9.11,0,0.276,255.6,0,,
60,2018,220,2100,9.82,93.6,93.5,0,6.722,6.581,9.14,9.13,0,0.213,181.9,0,,
60,2018,220,2200,9.67,94.5,94.9,0,6.516,6.516,9.14,9.14,0,0.312,201.4,0,,
60,2018,220,2300,9.44,95.2,96,0.2,6.877,6.281,9.14,9.14,0.028,0.716,262.2,0,,
60,2018,220,2400,9.41,95.1,96.5,0,6.511,6.455,9.14,9.14,0,0.15,235.6,0,,
60,2018,221,100,9.41,95.2,96.6,2.6,6.768,6.511,9.13,9.13,0,0.521,239.5,0,,
60,2018,221,200,9.32,95.4,92.8,3,6.57,6.57,9.12,9.12,0,0.358,262.3,0,,
60,2018,221,300,8.86,95.2,91.7,0.2,4.405,4.405,9.11,9.11,0,0.116,239.1,0,,
60,2018,221,400,7.86,94.7,93.1,0.2,3.046,3.046,9.1,9.1,0,0.531,241.8,0,,
60,2018,221,500,6.489,94.9,94.1,0,3.25,2.693,9.07,9.07,0,0.122,224.5,0,,
60,2018,221,600,5.828,95.2,94.6,0,2.013,2.013,9.03,9.03,0,0.004,195.7,0,,
60,2018,221,700,4.631,95.7,95,0,1.858,1.671,8.95,8.95,0,0.28,227.4,0,,
60,2018,221,800,4.781,96.1,95.5,0,2.555,1.725,8.87,8.87,19.08,0.294,247.5,0,,
60,2018,221,900,6.549,95.7,92,0,5.286,2.555,8.79,8.79,141.6,0.889,236.5,0.057,,
60,2018,221,1000,8.91,87.9,22.98,0,7.75,5.286,8.72,8.72,270.1,1.807,248.3,0.087,,
60,2018,221,1100,11.57,77.8,0.038,0,9.46,7.75,8.67,8.67,383.9,2.654,255.8,0.15,,
60,2018,221,1200,14.44,67.12,0.001,0,11.53,9.46,8.66,8.66,464.8,2.389,256.6,0.218,,
60,2018,221,1300,16.18,58.36,0,0,12.05,11.49,8.7,8.66,498.4,2.36,288.4,0.259,,
60,2018,221,1400,17.09,52.88,0,0,13.38,12.05,8.78,8.7,480.9,2.545,297.8,0.266,,
60,2018,221,1500,17.84,49.31,0.001,0,13.08,13.08,8.89,8.78,412.2,1.921,309.6,0.233,,
60,2018,221,1600,17.8,52.67,0.003,0,11.17,11.17,9,8.89,295.5,1.039,349.3,0.146,,
60,2018,221,1700,16.1,62.66,0.002,0,8.19,8.08,9.1,9,113.2,0.451,344.8,0.009,,
60,2018,221,1800,13.39,73.1,0.2,0,5.024,5.024,9.18,9.1,16.09,0.191,101.2,0,,
60,2018,221,1900,10.27,85.9,12.74,0,3.477,3.477,9.23,9.18,0.101,0.039,101.1,0,,
60,2018,221,2000,10.13,74.9,0.489,0,4.679,3.477,9.22,9.22,0,1.85,257.5,0,,
60,2018,221,2100,9.74,74.1,0.05,0,4.594,4.586,9.19,9.19,0,2.105,242.4,0,,
60,2018,221,2200,8.95,75.8,0.108,0,3.27,2.637,9.14,9.14,0,0.765,261.3,0,,
60,2018,221,2300,8.7,74.9,0.086,0,3.105,3.019,9.09,9.09,0,0.801,241.7,0,,
60,2018,221,2400,8.65,74.3,0.05,0,3.399,3.105,9.03,9.03,0,1.288,230.3,0,,
60,2018,222,100,7.77,78.2,0.218,0,2.724,2.724,8.97,8.97,0,1.115,227.3,0,,
60,2018,222,200,7.72,76,0.082,0,2.638,2.638,8.91,8.91,0,1.308,235,0,,
60,2018,222,300,7.57,75.6,0.075,0,2.88,2.509,8.86,8.86,0,1.305,225.9,0,,
60,2018,222,400,5.754,83.2,0.77,0,2.17,2.093,8.8,8.8,0,0.657,240.7,0,,
60,2018,222,500,5.091,87.4,1.48,0,2.551,2.088,8.73,8.73,0,0.201,231.2,0,,
60,2018,222,600,5.551,87.2,0.845,0,3.617,2.551,8.67,8.67,0,0.014,204.4,0,,
60,2018,222,700,6.491,85.2,1.038,0,4.2,3.617,8.61,8.61,0,0.166,256.3,0,,
60,2018,222,800,6.892,86.1,5.735,0,4.766,4.2,8.56,8.56,6.273,0.057,259.9,0,,
60,2018,222,900,8.24,82.7,0.393,0,4.874,4.766,8.53,8.53,43.92,0.439,224.4,0,,
60,2018,222,1000,10.74,73.5,0.052,0,10.61,4.874,8.5,8.5,195.8,0.008,267.4,0.081,,
60,2018,222,1100,12.75,69.38,0.022,0,9.91,9.91,8.5,8.49,255.9,0.867,9.88,0.126,,
60,2018,222,1200,12.83,68.77,0.005,0,11.8,9.68,8.54,8.5,318,2.79,27.36,0.159,,
60,2018,222,1300,12.88,73.5,0.016,0,11.66,11.05,8.61,8.54,299.7,3.09,66.43,0.148,,
60,2018,222,1400,13.27,71.1,0.034,0,11.96,11.21,8.71,8.61,267.3,2.54,86.1,0.14,,
60,2018,222,1500,14.03,68.57,0.023,0,13.52,11.96,8.82,8.71,295.4,1.77,85.4,0.144,,
60,2018,222,1600,14.45,67.51,0.03,0,9.88,9.88,8.91,8.82,251.1,2.357,64.75,0.119,,
60,2018,222,1700,12.19,76.4,0.18,0,7.63,7.63,9.01,8.91,73.2,2.917,52.97,0.022,,
60,2018,222,1800,10.66,79.9,0.315,0,6.66,6.66,9.07,9.01,11.52,2.738,35.01,0,,
60,2018,222,1900,9.89,71.9,0.109,0,6.184,6.184,9.11,9.07,0.226,3.116,24.92,0,,
60,2018,222,2000,9.54,65.98,0.05,0,5.893,5.848,9.11,9.11,0,2.674,26.13,0,,
60,2018,222,2100,9.25,70.1,0.05,0,5.795,5.635,9.1,9.1,0,1.782,18.01,0,,
60,2018,222,2200,8.76,72.5,0.087,0,4.786,4.687,9.07,9.07,0,1.234,28.05,0,,
60,2018,222,2300,7.44,79.8,0.481,0,4.749,4.214,9.04,9.04,0,0.164,130.2,0,,
60,2018,222,2400,7.16,81.3,0.576,0,2.866,2.866,9.01,9.01,0,0.025,149.1,0,,
60,2018,223,100,5.845,85.7,1.93,0,3.63,2.866,8.97,8.97,0,0,194.6,0,,
60,2018,223,200,5.649,89,1.983,0,4.517,3.629,8.91,8.91,0,0.013,205.3,0,,
60,2018,223,300,6.285,89.8,1.929,0,4.607,4.498,8.86,8.86,0,0.116,264.5,0,,
60,2018,223,400,6.409,88.9,1.517,0,4.526,4.526,8.81,8.81,0,0.181,253.2,0,,
60,2018,223,500,6.498,89.2,1.745,0,4.7,4.524,8.77,8.77,0,0.05,226.6,0,,
60,2018,223,600,6.686,89.9,2.029,0,4.749,4.662,8.75,8.75,0,0.166,238.1,0,,
60,2018,223,700,6.799,90,2.15,0,4.84,4.749,8.71,8.71,0,0.036,243.1,0,,
60,2018,223,800,7.09,89.9,1.827,0,5.173,4.775,8.69,8.69,9.92,0.319,237.1,0,,
60,2018,223,900,7.92,86.8,0.717,0,6.767,5.173,8.67,8.67,60.51,0.147,225.6,0,,
60,2018,223,1000,9.52,78.6,0.15,0,8.95,6.767,8.65,8.65,190.6,1.024,252.6,0.08,,
60,2018,223,1100,11.48,67.96,0.037,0,9.35,8.95,8.66,8.65,410.4,2.307,248.9,0.173,,
60,2018,223,1200,12.46,64.37,0,0,12.5,9.35,8.68,8.66,476.1,1.196,243.4,0.215,,
60,2018,223,1300,14.13,59.69,0,0,13.93,12.5,8.74,8.68,510.1,0.401,309.6,0.245,,
60,2018,223,1400,15.24,57.68,0.007,0,15.4,13.93,8.82,8.74,490.8,0.535,35.48,0.241,,
60,2018,223,1500,15.47,59.67,0.009,0,12.35,12.35,8.93,8.82,421.7,1.14,48.17,0.204,,
60,2018,223,1600,14.59,63.03,0.009,0,9.51,9.51,9.04,8.93,307.5,2.402,57.85,0.146,,
60,2018,223,1700,12.36,69.74,0.057,0,7.13,7.13,9.14,9.04,164,2.612,55.14,0.061,,
60,2018,223,1800,9.79,78.9,0.818,0,4.29,4.29,9.21,9.14,29.34,1.351,67.01,0,,
60,2018,223,1900,7.14,88.4,28.2,0,2.562,2.562,9.23,9.21,0.352,0.005,81.4,0,,
60,2018,223,2000,5.757,92.2,63.56,0,2.608,2.084,9.2,9.2,0,0.281,216.8,0,,
60,2018,223,2100,5.056,93.9,74.2,0,2.522,2.455,9.12,9.12,0.028,0.583,228,0,,
60,2018,223,2200,4.629,94.6,80.4,0,1.891,1.891,9.04,9.04,0,0.501,231.1,0,,
60,2018,223,2300,4.207,95.1,89,0,1.695,1.443,8.95,8.95,0,0.851,214,0,,
60,2018,223,2400,5.313,95.5,95.6,0,3.336,1.695,8.87,8.87,0,0.488,226.2,0,,
60,2018,224,100,5.82,94.9,97.3,0,0.723,0.723,8.79,8.79,0,0.258,291.5,0,,
60,2018,224,200,4.543,95,98,0,0.661,0.313,8.72,8.72,0,0.231,274.8,0,,
60,2018,224,300,3.907,95.4,98,0,0.449,0.43,8.64,8.64,0,0.1,232.4,0,,
60,2018,224,400,2.596,96,97.9,0,0.793,0.228,8.55,8.55,0,0.166,227.3,0,,
60,2018,224,500,3.304,96.4,98.1,0,2.358,0.793,8.45,8.45,0,0.26,235.7,0,,
60,2018,224,600,4.003,96.3,98.3,0,2.235,2.208,8.37,8.37,0,0.984,234.9,0,,
60,2018,224,700,3.471,96.4,98.4,0,0.676,0.676,8.3,8.3,0.008,1.381,244.4,0,,
60,2018,224,800,2.335,96.8,98.4,0,1.036,0.397,8.24,8.24,12.14,0.656,243.1,0,,
60,2018,224,900,4.034,96.3,98.8,0,3.175,1.036,8.17,8.17,153.7,1.593,251.4,0.012,,
60,2018,224,1000,6.477,84.2,50.43,0,5.997,3.175,8.12,8.12,283.4,2.615,247.5,0.084,,
60,2018,224,1100,9.55,72.1,0.045,0,7.79,5.997,8.06,8.06,401.4,2.311,261.1,0.154,,
60,2018,224,1200,12.71,63.56,0.003,0,12.43,7.79,8.06,8.06,484.3,0.64,278.4,0.222,,
60,2018,224,1300,15.97,56.98,0.001,0,14.11,12.43,8.12,8.06,517.8,0.105,51.06,0.261,,
60,2018,224,1400,17.48,49.98,0.006,0,15.66,14.11,8.22,8.12,497.5,0.344,22.15,0.258,,
60,2018,224,1500,17.81,49.03,0.02,0,13.62,13.62,8.36,8.22,428.7,0.879,9.07,0.225,,
60,2018,224,1600,17.46,48.63,0.024,0,10.84,10.84,8.51,8.36,316.1,1.138,3.887,0.161,,
60,2018,224,1700,16.42,52.35,0.007,0,7.64,7.64,8.65,8.51,173,0.709,353.4,0.056,,
60,2018,224,1800,13.56,64.62,0.178,0,3.73,3.73,8.76,8.65,32.43,0.071,8.51,0,,
60,2018,224,1900,8.73,82.9,5.253,0,1.94,1.94,8.82,8.76,0.226,0.138,239.8,0,,
60,2018,224,2000,7.02,88.7,48.48,0,0.711,0.711,8.81,8.81,0,0.029,223.1,0,,
60,2018,224,2100,6.085,92.2,77.4,0,0.845,0.711,8.75,8.75,0,0.281,249.4,0,,
60,2018,224,2200,4.681,93.6,83.4,0,1.218,0.026,8.67,8.67,0,0.563,236.1,0,,
60,2018,224,2300,4.334,93.8,88.8,0,0.562,0.548,8.57,8.57,0,0.627,231.8,0,,
60,2018,224,2400,3.334,94.1,95.6,0,0.519,0.471,8.47,8.47,0,0.838,225,0,,
60,2018,225,100,2.855,93.7,97.4,0,0.044,0.044,8.38,8.38,0,0.976,220.8,0,,
60,2018,225,200,1.696,94.3,97.7,0,-0.484,-0.484,8.29,8.29,0,0.412,236.3,0,,
60,2018,225,300,1.422,94.6,97.9,0,-0.42,-0.729,8.19,8.19,0,0.533,222.6,0,,
60,2018,225,400,1.313,93.8,98,0,-0.569,-0.953,8.09,8.09,0,0.554,224.7,0,,
60,2018,225,500,1.64,92.6,98.1,0,-0.721,-0.895,7.99,7.99,0,0.467,196.8,0,,
60,2018,225,600,1.308,91.4,98.2,0,-0.712,-0.721,7.91,7.91,0,0.106,217.1,0,,
60,2018,225,700,1.001,92.3,98.2,0,-1.1,-1.18,7.83,7.83,0.011,0.591,215.1,0,,
60,2018,225,800,1.183,91.4,98,0,-0.412,-1.189,7.74,7.74,17.21,1.152,222.8,0,,
60,2018,225,900,2.694,86.9,96.7,0,2.485,-0.427,7.65,7.65,108,0.913,214.7,0,,
60,2018,225,1000,5.134,80.4,28,0,5.713,2.485,7.58,7.58,213.3,1.38,214.5,0.073,,
60,2018,225,1100,8.84,69.61,0.051,0,9.4,5.713,7.54,7.54,424.5,1.658,191.4,0.162,,
60,2018,225,1200,12.29,57.09,0.009,0,13.25,9.4,7.54,7.52,508.8,1.596,194.5,0.234,,
60,2018,225,1300,14.82,50.95,0,0,13.65,12.37,7.59,7.53,493.6,2.179,281.3,0.257,,
60,2018,225,1400,15.17,48.65,0,0,11,11,7.7,7.59,410,2.253,293.2,0.229,,
60,2018,225,1500,14.42,50.79,0,0,10.35,10.16,7.84,7.7,266.1,2.694,303.9,0.172,,
60,2018,225,1600,14.35,50.36,0,0,9.39,9.39,7.97,7.84,186.8,1.94,291.7,0.124,,
60,2018,225,1700,13.37,52.95,0.009,0,6.276,6.276,8.08,7.97,73.1,1.246,270.2,0.039,,
60,2018,225,1800,11.78,60.6,0.073,0,5.155,5.155,8.17,8.08,15.56,0.307,266.4,0,,
60,2018,225,1900,9.57,71.8,0.445,0,3.014,2.714,8.23,8.17,0.151,0.126,30.81,0,,
60,2018,225,2000,7.51,82.5,1.403,0,3.457,3.014,8.25,8.23,0,0.046,254.7,0,,
60,2018,225,2100,8.26,79.8,0.884,0,3.943,3.457,8.24,8.24,0,0.058,344.8,0,,
60,2018,225,2200,7.14,84.4,1.327,0,3.864,3.786,8.22,8.22,0,0.33,218.6,0,,
60,2018,225,2300,6.832,86,1.55,0,3.845,3.764,8.19,8.19,0,0.361,214.4,0,,
60,2018,225,2400,6.777,86.1,1.725,0,3.812,3.135,8.17,8.17,0,0.452,205.6,0,,
60,2018,226,100,6.979,86.3,1.448,0,4.535,3.812,8.15,8.15,0,0.762,245,0,,
60,2018,226,200,7.2,86.4,1.431,0,4.745,4.535,8.13,8.13,0,0.551,247.4,0,,
60,2018,226,300,7.37,87.9,14.37,0,4.66,4.66,8.12,8.12,0,0.946,230.5,0,,
60,2018,226,400,7.19,90.6,84.3,0,4.851,4.653,8.11,8.11,0,0.92,241.7,0,,
60,2018,226,500,7.33,91.4,38.62,0,4.961,4.851,8.1,8.1,0,0.837,239.6,0,,
60,2018,226,600,7.53,91.4,39.38,0,5.063,4.961,8.1,8.1,0,0.882,234.9,0,,
60,2018,226,700,7.47,92.8,94.8,0.2,5.103,5.059,8.1,8.1,0,1.227,238.4,0,,
60,2018,226,800,7.4,94.4,99.6,0.2,5.32,5.103,8.1,8.1,3.102,0.771,235.6,0,,
60,2018,226,900,7.35,95.1,99.8,0.4,5.851,5.32,8.11,8.1,17.58,0.59,235.8,0,,
60,2018,226,1000,7.9,95.4,99.3,0.2,6.159,5.851,8.12,8.11,33.53,1.263,234.3,0.009,,
60,2018,226,1100,8.24,95.2,97.5,1,6.775,6.159,8.13,8.12,50.14,1.523,237.5,0.017,,
60,2018,226,1200,8.73,94.6,95.6,0.6,8.05,6.775,8.14,8.13,100.8,1.75,236,0.04,,
60,2018,226,1300,9.6,92,92,0.2,9.89,8.05,8.17,8.14,184.3,1.995,237.7,0.077,,
60,2018,226,1400,10.87,87.7,49.04,0,13.2,9.27,8.22,8.17,244.7,1.237,257,0.108,,
60,2018,226,1500,14.65,71.4,0.022,0,13.94,13.2,8.28,8.22,532.2,0.296,285.4,0.252,,
60,2018,226,1600,14.08,71.2,0.013,0,10.79,10.54,8.39,8.28,219.3,0.272,297.6,0.089,,
60,2018,226,1700,13.94,71.6,0.006,0,9.58,9.44,8.5,8.39,149.8,0.079,282.2,0.036,,
60,2018,226,1800,12.71,77.5,0.246,0,7.76,7.76,8.6,8.5,32.2,0.164,250.5,0,,
60,2018,226,1900,11.12,87.7,1.121,0,7.51,7.49,8.67,8.6,0.05,0.32,9.54,0,,
60,2018,226,2000,10.54,90.7,21.95,0.2,7.49,7.47,8.72,8.67,0,0.351,318,0,,
60,2018,226,2100,10.12,93.9,91.9,3.2,7.3,7.3,8.75,8.72,0,0.598,306.8,0,,
60,2018,226,2200,9.67,95,90.5,1,6.667,6.667,8.77,8.75,0,0.045,315.1,0,,
60,2018,226,2300,9.42,95.2,92.4,0,6.202,6.164,8.8,8.77,0,0,310.2,0,,
60,2018,226,2400,9.16,95.6,93.1,0,6.069,6.069,8.8,8.8,0,0.088,285.1,0,,
60,2018,227,100,8.9,95.8,93.8,0,5.897,5.897,8.81,8.8,0,0,261.7,0,,
60,2018,227,200,8.3,95.7,94.3,0,4.998,4.763,8.81,8.81,0,0.009,267.5,0,,
60,2018,227,300,8.1,95.8,94.6,0.2,5.407,4.998,8.8,8.8,0,0.113,253.4,0,,
60,2018,227,400,7.78,95.8,95.2,0,4.309,4.309,8.78,8.78,0,0.042,233,0,,
60,2018,227,500,7.43,96,95.8,0,5.336,4.309,8.76,8.76,0,0,230.6,0,,
60,2018,227,600,7.38,95.9,96.2,0,4.97,4.587,8.74,8.74,0,0,241.1,0,,
60,2018,227,700,7.31,96.1,96.6,0,4.877,4.874,8.71,8.71,0,0.025,226.6,0,,
60,2018,227,800,7.17,96.1,96.8,0,5.075,4.764,8.69,8.69,5.942,0.001,239,0,,
60,2018,227,900,7.6,96.3,97.2,0,7.21,5.075,8.66,8.66,49.9,0.008,242.2,0,,
60,2018,227,1000,8.72,96,92.7,0,7.86,7.21,8.64,8.64,113.2,0.266,252.1,0.049,,
60,2018,227,1100,11.65,82,18.95,0,11.95,7.86,8.64,8.64,363.1,1.036,218.4,0.151,,
60,2018,227,1200,13.68,68.73,0.005,0,12.43,11.62,8.66,8.64,429.7,1.057,228.4,0.202,,
60,2018,227,1300,15.55,60.64,0,0,13.72,12.43,8.71,8.66,462.4,0.782,71,0.234,,
60,2018,227,1400,16.2,56.2,0.002,0,12.17,12.17,8.79,8.71,501.7,1.925,41.63,0.261,,
60,2018,227,1500,15.37,60.84,0.002,0,11.38,11.26,8.9,8.79,432,3.165,52.2,0.217,,
60,2018,227,1600,14.69,60.83,0,0,9.22,9.22,9.01,8.9,322.5,3.491,45.92,0.165,,
60,2018,227,1700,12.83,67.08,0.016,0,7.32,7.32,9.08,9.01,111.9,3.254,48.6,0.051,,
60,2018,227,1800,10.8,75,0.157,0,5.92,5.92,9.14,9.08,20.13,2.538,56.94,0,,
60,2018,227,1900,9.59,80.4,0.339,0,5.965,5.726,9.17,9.14,0.302,2.109,69.61,0,,
60,2018,227,2000,8.98,83.3,0.735,0,4.682,4.682,9.17,9.17,0,1.524,100.4,0,,
60,2018,227,2100,7.75,87.3,12.06,0,2.698,2.622,9.15,9.15,0,0.055,259.4,0,,
60,2018,227,2200,6.361,91.8,45.25,0,3.115,2.698,9.11,9.11,0.028,0.576,228.8,0,,
60,2018,227,2300,6.649,91.8,48.97,0,3.124,3.115,9.05,9.05,0,1.641,240.7,0,,
60,2018,227,2400,5.7,92.7,58,0,2.719,2.367,8.99,8.99,0,0.835,244.5,0,,
60,2018,228,100,5.117,93.5,69.72,0,2.022,2.022,8.92,8.92,0,0.99,235,0,,
60,2018,228,200,4.387,94.4,75.7,0,1.986,1.641,8.85,8.85,0,1.074,222.7,0,,
60,2018,228,300,3.239,94.5,80.8,0,0.72,0.72,8.78,8.78,0,0.711,238,0,,
60,2018,228,400,2.422,95.4,93.2,0,-0.217,-0.217,8.7,8.7,0,0.207,241.5,0,,
60,2018,228,500,1.842,96,97.4,0,0.03,-0.217,8.61,8.61,0,0.321,248.9,0,,
60,2018,228,600,2.614,96.2,98.2,0,-0.128,-0.385,8.51,8.51,0,0.27,284.9,0,,
60,2018,228,700,6.882,78.2,83.9,0,3.115,-0.128,8.41,8.41,0.039,1.491,259.7,0,,
60,2018,228,800,10.13,59.69,0.064,0,4.426,3.115,8.32,8.32,26.54,2.869,257.8,0.017,,
